Date,Close,High,Low,Open,Volume
2025-09-17,27294.650390625,27343.19921875,27138.400390625,27185.19921875,649900
2025-09-18,27329.349609375,27418.0,27179.44921875,27388.69921875,512200
2025-09-19,27219.55078125,27367.80078125,27195.05078125,27319.44921875,665900
2025-09-22,27154.30078125,27386.05078125,27105.349609375,27256.05078125,462600
2025-09-23,27321.94921875,27725.75,27284.75,27355.400390625,1015000
2025-09-24,27007.599609375,27326.900390625,26990.75,27319.5,825400
2025-09-25,26758.5,26975.150390625,26718.349609375,26951.650390625,585400
2025-09-26,26484.55078125,26861.44921875,26463.69921875,26694.69921875,705700
2025-09-29,26436.55078125,26677.19921875,26393.05078125,26612.400390625,815500
2025-09-30,26542.349609375,26591.650390625,26328.05078125,26451.650390625,611600
2025-10-01,26768.650390625,26810.150390625,26538.75,26556.849609375,571300
